calories,carb,fat,name,protein,sugar,type
277,50.7,3.5,Bagel with Cream Cheese,10.7,5.8,Sandwiches
73,12.4,2.0,Mushroom Burger with Wilted Spinach,2.5,6.3,Sandwiches
389,47.8,18.9,Peanut Butter and Honey Toast,12.5,30.2,Sandwiches
387,23.1,27.3,Grilled cheese sandwich,13.2,2.4,Sandwiches
170,27.4,4.4,Classic Grilled Cheese and Tomato Soup,6.0,6.4,Sandwiches
360,43.9,16.5,Cinnamon Raisin Peanut Butter Sandwich,13.7,12.6,Sandwiches
370,21.2,25.5,Quick and Easy Grilled Cheese,14.6,2.4,Sandwiches
368,41.4,18.2,Peanut butter and jelly,12.3,15.4,Sandwiches
114,20.4,1.4,Sloppy Lentils Sandwich,5.6,3.2,Sandwiches
171,1.5,12.8,Peppered steaks with blue cheese,12.4,0.8,Sandwiches
124,11.1,5.9,Mozzarella Tortilla Pizza,7.2,3.0,Sandwiches
197,0.5,12.3,Big Firecracker Burgers,19.9,0.3,Sandwiches
186,14.4,9.5,Egg Salad Sandwich,10.2,2.0,Sandwiches
201,18.6,8.0,Simple Ham and Lettuce Sandwich,13.3,2.7,Sandwiches
129,16.0,1.6,Barbecue tuna sandwich,13.0,7.5,Sandwiches
124,7.7,5.8,Buffalo Chicken Sandwich,9.0,1.1,Sandwiches
177,15.8,12.0,Avocado Sandwich,4.2,1.5,Sandwiches
225,19.0,12.3,Grilled Cheese with Tomato Peppers and Basil,10.2,2.7,Sandwiches
177,15.5,7.3,Simple Ham Sandwich,11.7,1.8,Sandwiches
100,14.3,3.0,Hummus and Veggie Sandwich,4.9,1.8,Sandwiches
155,15.1,4.6,Hawaiian BBQ Chicken Wraps,12.5,5.7,Sandwiches
142,20.4,4.7,Vegetarian Philly Cheestake,6.3,4.5,Sandwiches
235,28.5,10.8,Tahini on Rye,7.6,2.4,Sandwiches
76,9.0,1.1,Tuna Salad Wrap,8.0,2.1,Sandwiches
199,23.7,8.8,Blackberry Almond Butter Sandwich,8.3,5.2,Sandwiches
113,18.3,2.0,Vegetarian Chickpea Sandwich,6.3,1.6,Sandwiches
260,9.6,16.3,Spicy Capers Tuna Melt,18.2,1.2,Sandwiches
427,44.6,22.7,Potato Chip Sandwich,12.9,1.8,Sandwiches
86,5.7,4.9,Cucumber Snack Sandwiches,5.2,3.3,Sandwiches
177,12.2,7.3,Chicken Parm Hero,15.3,1.3,Sandwiches
189,11.9,15.9,Avocado Sandwich with Green Harissa,2.3,2.0,Sandwiches
256,28.1,11.6,Hearty Garden Wraps,9.6,1.2,Sandwiches
